cod_cliente,primeiro_nome,ultimo_nome,email,tipo_cliente,data_inclusao,cpfcnpj,data_nascimento,endereco,cep,idade,estado,cod_proposta,cod_colaborador,data_entrada_proposta,taxa_juros_mensal,valor_proposta,valor_financiamento,valor_entrada,valor_prestacao,quantidade_parcelas,carencia,status_proposta
821,Clara,da Luz,marianaduarte@example.com,PF,2012-03-12 12:31:00 UTC,846.231.075-07,2005-02-05,"Setor Mirella Carvalho, 660 Atila De Paiva 25278-215 Carvalho da Mata / GO",98938-535,20,GO,1610,11,2016-06-07 16:20:11+00:00,0.02,81996.21,154433.47,72437.26,7301.79,13,5,Em análise
10,Cecília,da Paz,anthonymendes@example.net,PF,2020-11-03 14:04:00 UTC,590.412.836-33,1991-03-06,Rua Barbosa Belmonte 20407522 Moura de Santos / MG,91891634,34,MG,259,43,2016-09-01 23:12:46+00:00,0.01,94491.59,160159.63,65668.04,19757.18,5,6,Em análise
50,Theo,da Paz,heitordas-neves@example.com,PF,2021-11-17 16:16:00 UTC,284.701.693-78,2005-04-09,"Conjunto de da Cunha, 58 Vila Vista Alegre 73062686 Nogueira / PI",12180-103,20,PI,1112,71,2019-01-18 01:35:51+00:00,0.01,84144.26,159937.79,75793.53,1750.11,67,6,Aprovada
95,Luiz Gustavo,da Paz,nina11@example.net,PF,2021-09-22 15:00:00 UTC,852.107.496-49,2003-07-09,"Trecho de Duarte, 8 Virgínia 56451275 Campos / SP",67594-724,22,SP,1409,24,2011-06-21 01:03:38+00:00,0.02,36968.35,44757.84,7789.49,788.56,103,4,Enviada
95,Luiz Gustavo,da Paz,nina11@example.net,PF,2021-09-22 15:00:00 UTC,852.107.496-49,2003-07-09,"Trecho de Duarte, 8 Virgínia 56451275 Campos / SP",67594-724,22,SP,1375,46,2022-07-22 20:39:18+00:00,0.01,113466.12,158048.23,44582.11,3113.53,51,2,Aprovada
106,Maria Sophia,da Paz,talmeida@example.net,PF,2010-08-14 15:55:00 UTC,678.435.901-10,1954-04-15,"Condomínio Clarice Porto, 79 Eymard 40757583 Araújo do Amparo / RR",43504963,71,RR,1740,76,2013-07-02 02:14:50+00:00,0.02,104385.14,127554.48,23169.34,2854.57,55,6,Aprovada
106,Maria Sophia,da Paz,talmeida@example.net,PF,2010-08-14 15:55:00 UTC,678.435.901-10,1954-04-15,"Condomínio Clarice Porto, 79 Eymard 40757583 Araújo do Amparo / RR",43504963,71,RR,1364,61,2018-01-07 19:05:43+00:00,0.02,172984.90,216795.47,43810.57,4521.21,87,6,Validação documentos
106,Maria Sophia,da Paz,talmeida@example.net,PF,2010-08-14 15:55:00 UTC,678.435.901-10,1954-04-15,"Condomínio Clarice Porto, 79 Eymard 40757583 Araújo do Amparo / RR",43504963,71,RR,970,100,2011-06-05 04:13:16+00:00,0.02,100371.68,152272.50,51900.82,3482.00,47,2,Validação documentos
143,Amanda,da Paz,maria-luizada-rocha@example.com,PF,2020-04-19 13:29:00 UTC,879.543.126-82,2000-02-07,Favela de Rocha João Paulo Ii 00138658 Carvalho / PR,77048-875,25,PR,1936,46,2017-09-13 23:31:27+00:00,0.02,68323.02,84116.03,15793.01,2297.82,42,5,Enviada
143,Amanda,da Paz,maria-luizada-rocha@example.com,PF,2020-04-19 13:29:00 UTC,879.543.126-82,2000-02-07,Favela de Rocha João Paulo Ii 00138658 Carvalho / PR,77048-875,25,PR,1657,94,2012-12-04 16:03:16+00:00,0.02,59345.81,88251.41,28905.60,3609.27,21,2,Aprovada
194,Thomas,da Paz,da-rochabruno@example.org,PF,2016-12-18 14:20:00 UTC,925.468.301-98,2001-11-15,"Aeroporto de Moraes, 89 Lorena 04389826 Rodrigues de da Paz / ES",79586-846,24,ES,88,19,2012-10-03 08:20:31+00:00,0.01,70119.78,134983.88,64864.10,3738.11,21,6,Enviada
194,Thomas,da Paz,da-rochabruno@example.org,PF,2016-12-18 14:20:00 UTC,925.468.301-98,2001-11-15,"Aeroporto de Moraes, 89 Lorena 04389826 Rodrigues de da Paz / ES",79586-846,24,ES,1844,29,2022-07-31 01:48:53+00:00,0.02,33538.98,62563.05,29024.07,1005.28,52,3,Aprovada
194,Thomas,da Paz,da-rochabruno@example.org,PF,2016-12-18 14:20:00 UTC,925.468.301-98,2001-11-15,"Aeroporto de Moraes, 89 Lorena 04389826 Rodrigues de da Paz / ES",79586-846,24,ES,1233,9,2018-04-09 04:18:29+00:00,0.02,200859.74,241023.80,40164.06,7171.81,44,2,Em análise
194,Thomas,da Paz,da-rochabruno@example.org,PF,2016-12-18 14:20:00 UTC,925.468.301-98,2001-11-15,"Aeroporto de Moraes, 89 Lorena 04389826 Rodrigues de da Paz / ES",79586-846,24,ES,843,39,2022-08-19 00:55:57+00:00,0.02,123546.66,152562.03,29015.37,2520.11,120,1,Em análise
194,Thomas,da Paz,da-rochabruno@example.org,PF,2016-12-18 14:20:00 UTC,925.468.301-98,2001-11-15,"Aeroporto de Moraes, 89 Lorena 04389826 Rodrigues de da Paz / ES",79586-846,24,ES,60,82,2012-11-25 08:05:04+00:00,0.02,189577.66,243772.06,54194.40,9184.80,29,2,Em análise
253,Alexia,da Paz,da-motapedro-miguel@example.org,PF,2022-05-27 11:17:00 UTC,698.435.172-37,1960-05-21,"Sítio de Dias, 71 Conjunto Serra Verde 23462-202 Correia / AP",57281-793,65,AP,245,68,2020-07-03 09:25:31+00:00,0.02,19945.24,23755.74,3810.50,4184.99,5,4,Validação documentos
253,Alexia,da Paz,da-motapedro-miguel@example.org,PF,2022-05-27 11:17:00 UTC,698.435.172-37,1960-05-21,"Sítio de Dias, 71 Conjunto Serra Verde 23462-202 Correia / AP",57281-793,65,AP,655,98,2019-06-17 08:48:51+00:00,0.02,83465.89,116437.84,32971.95,2474.97,61,6,Validação documentos
347,Diego,da Paz,beatrizdias@example.org,PF,2011-02-03 16:40:00 UTC,861.793.045-48,1984-12-28,"Alameda de Cunha, 3 Boa Esperança 35767424 Pires de Sales / RN",48898293,41,RN,500,89,2022-06-17 10:33:09+00:00,0.02,15038.36,19967.63,4929.27,435.42,70,0,Enviada
347,Diego,da Paz,beatrizdias@example.org,PF,2011-02-03 16:40:00 UTC,861.793.045-48,1984-12-28,"Alameda de Cunha, 3 Boa Esperança 35767424 Pires de Sales / RN",48898293,41,RN,1774,27,2016-11-08 21:51:46+00:00,0.02,158689.09,234716.44,76027.35,3489.19,116,2,Validação documentos
353,Joaquim,da Paz,pcardoso@example.net,PF,2021-10-19 12:13:00 UTC,803.219.465-70,1985-09-22,"Trecho da Cruz, 5 Ventosa 08912-034 Martins / CE",30966-116,40,CE,1632,28,2014-04-11 14:33:47+00:00,0.02,55065.81,82963.36,27897.55,3393.49,19,5,Aprovada
353,Joaquim,da Paz,pcardoso@example.net,PF,2021-10-19 12:13:00 UTC,803.219.465-70,1985-09-22,"Trecho da Cruz, 5 Ventosa 08912-034 Martins / CE",30966-116,40,CE,1378,99,2018-06-12 03:57:45+00:00,0.02,63497.22,102910.38,39413.16,1755.82,79,0,Aprovada
403,Ana Luiza,da Paz,thomasbarbosa@example.com,PF,2020-03-17 13:11:00 UTC,842.317.906-04,1961-11-13,"Loteamento de Almeida, 8 Barão Homem De Melo 1ª Seção 04842-530 Peixoto de Minas / DF",84319-828,64,DF,1965,58,2019-09-30 19:52:26+00:00,0.02,117752.15,201644.57,83892.42,6772.18,23,5,Aprovada
403,Ana Luiza,da Paz,thomasbarbosa@example.com,PF,2020-03-17 13:11:00 UTC,842.317.906-04,1961-11-13,"Loteamento de Almeida, 8 Barão Homem De Melo 1ª Seção 04842-530 Peixoto de Minas / DF",84319-828,64,DF,747,31,2015-11-17 08:52:56+00:00,0.02,36091.21,71462.40,35371.19,730.33,120,2,Em análise
500,Caroline,da Paz,correiadaniela@example.net,PF,2016-11-20 13:28:00 UTC,567.348.209-47,1991-01-23,"Distrito Azevedo, 89 Vila Aeroporto 30548410 Barros da Prata / ES",84381061,34,ES,828,43,2016-11-17 13:31:04+00:00,0.02,92781.38,124218.64,31437.26,94664.85,1,0,Em análise
500,Caroline,da Paz,correiadaniela@example.net,PF,2016-11-20 13:28:00 UTC,567.348.209-47,1991-01-23,"Distrito Azevedo, 89 Vila Aeroporto 30548410 Barros da Prata / ES",84381061,34,ES,1915,48,2022-10-02 10:58:19+00:00,0.01,157869.45,203521.03,45651.58,2372.04,117,4,Em análise
500,Caroline,da Paz,correiadaniela@example.net,PF,2016-11-20 13:28:00 UTC,567.348.209-47,1991-01-23,"Distrito Azevedo, 89 Vila Aeroporto 30548410 Barros da Prata / ES",84381061,34,ES,1967,4,2010-03-27 01:51:33+00:00,0.02,78677.16,132774.82,54097.66,1862.22,83,6,Validação documentos
506,Eloah,da Paz,vitor-hugoda-cruz@example.org,PF,2017-11-25 16:17:00 UTC,834.570.296-10,1993-12-08,"Favela de Santos, 53 Pindura Saia 49020-791 Nogueira da Serra / ES",61725909,32,ES,1859,30,2016-02-10 09:05:00+00:00,0.02,102314.92,179501.93,77187.01,4830.16,27,5,Enviada
506,Eloah,da Paz,vitor-hugoda-cruz@example.org,PF,2017-11-25 16:17:00 UTC,834.570.296-10,1993-12-08,"Favela de Santos, 53 Pindura Saia 49020-791 Nogueira da Serra / ES",61725909,32,ES,1652,19,2019-08-24 17:07:55+00:00,0.02,141379.94,247982.84,106602.90,3489.35,64,1,Validação documentos
776,Manuela,da Paz,kamilly98@example.org,PF,2021-03-14 15:58:00 UTC,748.530.296-56,1954-12-09,"Vereda de Aragão, 69 Vila Santa Rosa 91326-243 Jesus / AL",94563-369,71,AL,1864,1,2019-09-13 10:21:31+00:00,0.01,106127.47,128472.96,22345.49,1774.93,98,4,Enviada
776,Manuela,da Paz,kamilly98@example.org,PF,2021-03-14 15:58:00 UTC,748.530.296-56,1954-12-09,"Vereda de Aragão, 69 Vila Santa Rosa 91326-243 Jesus / AL",94563-369,71,AL,1118,32,2017-10-21 23:50:07+00:00,0.01,34437.44,47305.91,12868.47,1563.69,25,2,Enviada
776,Manuela,da Paz,kamilly98@example.org,PF,2021-03-14 15:58:00 UTC,748.530.296-56,1954-12-09,"Vereda de Aragão, 69 Vila Santa Rosa 91326-243 Jesus / AL",94563-369,71,AL,569,95,2021-04-20 06:01:44+00:00,0.02,94036.99,165546.12,71509.13,2606.14,93,3,Validação documentos
867,Anthony,da Paz,nathanribeiro@example.com,PF,2016-10-14 12:02:00 UTC,726.903.451-61,1965-04-27,"Fazenda de Dias, 20 Nova Cintra 22533-166 Lopes Paulista / RO",40562934,60,RO,1302,46,2015-03-01 19:34:29+00:00,0.02,34420.33,65887.59,31467.26,1081.06,64,6,Em análise
867,Anthony,da Paz,nathanribeiro@example.com,PF,2016-10-14 12:02:00 UTC,726.903.451-61,1965-04-27,"Fazenda de Dias, 20 Nova Cintra 22533-166 Lopes Paulista / RO",40562934,60,RO,227,85,2022-08-08 19:57:40+00:00,0.02,105738.50,208601.79,102863.29,2307.31,85,0,Em análise
867,Anthony,da Paz,nathanribeiro@example.com,PF,2016-10-14 12:02:00 UTC,726.903.451-61,1965-04-27,"Fazenda de Dias, 20 Nova Cintra 22533-166 Lopes Paulista / RO",40562934,60,RO,1181,100,2016-10-17 17:54:45+00:00,0.01,131801.63,246764.83,114963.20,2781.10,77,6,Em análise
867,Anthony,da Paz,nathanribeiro@example.com,PF,2016-10-14 12:02:00 UTC,726.903.451-61,1965-04-27,"Fazenda de Dias, 20 Nova Cintra 22533-166 Lopes Paulista / RO",40562934,60,RO,753,56,2020-10-17 04:01:09+00:00,0.01,71643.04,94801.74,23158.70,2350.44,38,3,Validação documentos
894,Miguel,da Paz,luna20@example.org,PF,2019-06-04 12:01:00 UTC,531.697.248-19,1954-06-02,"Avenida Novaes, 29 Baleia 65172-294 Cardoso / AC",20478-520,71,AC,150,68,2019-12-28 06:30:06+00:00,0.02,79253.65,140411.41,61157.76,4042.04,27,3,Enviada
894,Miguel,da Paz,luna20@example.org,PF,2019-06-04 12:01:00 UTC,531.697.248-19,1954-06-02,"Avenida Novaes, 29 Baleia 65172-294 Cardoso / AC",20478-520,71,AC,1119,3,2010-04-24 13:53:58+00:00,0.02,22935.52,36492.52,13557.00,506.94,89,0,Validação documentos
16,Nicolas,Almeida,arezende@example.org,PF,2018-04-20 12:01:00 UTC,142.356.079-52,1994-01-12,"Ladeira Lorena Aragão, 5 São Bento 04689671 Moraes da Mata / SP",91014485,31,SP,1265,21,2022-01-29 05:42:08+00:00,0.02,74746.45,114570.17,39823.72,2024.58,78,1,Aprovada
48,Marcos Vinicius,Almeida,martinspaulo@example.net,PF,2019-03-09 16:19:00 UTC,501.482.937-60,1956-01-06,"Chácara Amanda Santos, 261 União 52436-400 Fogaça / AP",58403-824,69,AP,561,100,2019-08-11 23:25:23+00:00,0.02,51135.35,82532.59,31397.24,1265.18,105,0,Enviada
48,Marcos Vinicius,Almeida,martinspaulo@example.net,PF,2019-03-09 16:19:00 UTC,501.482.937-60,1956-01-06,"Chácara Amanda Santos, 261 União 52436-400 Fogaça / AP",58403-824,69,AP,1951,9,2015-09-09 22:13:42+00:00,0.02,119479.89,168946.42,49466.53,2541.78,114,4,Em análise
48,Marcos Vinicius,Almeida,martinspaulo@example.net,PF,2019-03-09 16:19:00 UTC,501.482.937-60,1956-01-06,"Chácara Amanda Santos, 261 União 52436-400 Fogaça / AP",58403-824,69,AP,1486,14,2015-10-10 08:34:37+00:00,0.02,77772.97,113222.40,35449.43,79530.64,1,0,Em análise
48,Marcos Vinicius,Almeida,martinspaulo@example.net,PF,2019-03-09 16:19:00 UTC,501.482.937-60,1956-01-06,"Chácara Amanda Santos, 261 União 52436-400 Fogaça / AP",58403-824,69,AP,1358,89,2011-09-12 03:14:34+00:00,0.02,108686.35,170052.23,61365.88,5599.69,25,6,Validação documentos
119,Nicolas,Almeida,pereiraana-julia@example.net,PF,2020-01-14 10:20:00 UTC,021.837.645-62,1980-10-13,"Largo da Rosa, 7 Buritis 45383-999 Rodrigues / SE",34227301,45,SE,367,33,2018-05-20 15:41:42+00:00,0.02,146630.94,184393.24,37762.30,3635.27,65,2,Aprovada
119,Nicolas,Almeida,pereiraana-julia@example.net,PF,2020-01-14 10:20:00 UTC,021.837.645-62,1980-10-13,"Largo da Rosa, 7 Buritis 45383-999 Rodrigues / SE",34227301,45,SE,1934,70,2014-04-03 05:45:07+00:00,0.02,193499.69,240234.39,46734.70,4462.27,87,4,Em análise
128,Carolina,Almeida,emanuellacaldeira@example.net,PF,2018-05-22 12:30:00 UTC,619.834.257-37,1942-09-08,"Esplanada da Luz, 82 Custodinha 80877647 Viana do Campo / SP",90777463,83,SP,1322,37,2013-12-09 03:13:48+00:00,0.02,134672.44,193374.09,58701.65,2796.61,113,3,Enviada
212,Vitória,Almeida,miguel32@example.net,PF,2021-04-09 15:40:00 UTC,381.576.940-00,2003-04-02,"Esplanada Castro, 96 Padre Eustáquio 77331429 Pereira / GO",88489-764,22,GO,1041,90,2019-11-29 02:00:03+00:00,0.02,98973.46,150203.57,51230.11,3345.76,54,2,Em análise
297,Valentina,Almeida,gomesraul@example.com,PF,2018-08-11 13:45:00 UTC,513.269.804-24,1952-03-03,"Residencial de Oliveira, 12 Vila Nossa Senhora Do Rosário 05139-024 Farias / PE",10207922,73,PE,1183,69,2016-12-02 02:48:59+00:00,0.02,136515.72,234283.67,97767.95,3248.55,91,2,Em análise
312,Ana Laura,Almeida,fernandesana-livia@example.com,PF,2022-07-12 16:34:00 UTC,654.098.213-51,1954-10-26,Conjunto Fernandes Novo Glória 18748994 Costa / RO,29021919,71,RO,859,30,2021-08-03 05:47:19+00:00,0.01,145554.63,188606.65,43052.02,5517.17,30,0,Em análise
312,Ana Laura,Almeida,fernandesana-livia@example.com,PF,2022-07-12 16:34:00 UTC,654.098.213-51,1954-10-26,Conjunto Fernandes Novo Glória 18748994 Costa / RO,29021919,71,RO,1048,97,2014-01-21 22:10:34+00:00,0.02,30306.62,39075.93,8769.31,1060.03,50,0,Validação documentos
391,Anthony,Almeida,fda-conceicao@example.org,PF,2020-06-21 11:39:00 UTC,083.415.276-26,1999-10-03,"Loteamento Marcelo Melo, 4 Brasil Industrial 66720124 Araújo Grande / DF",04554-217,26,DF,1787,34,2010-12-16 14:19:59+00:00,0.02,54972.16,83383.05,28410.89,1479.43,59,6,Validação documentos
391,Anthony,Almeida,fda-conceicao@example.org,PF,2020-06-21 11:39:00 UTC,083.415.276-26,1999-10-03,"Loteamento Marcelo Melo, 4 Brasil Industrial 66720124 Araújo Grande / DF",04554-217,26,DF,1954,39,2019-10-07 06:05:23+00:00,0.02,111634.40,178116.70,66482.30,4135.34,39,0,Validação documentos
532,Heloísa,Almeida,lorena15@example.net,PF,2021-07-13 14:56:00 UTC,054.897.126-94,2005-07-01,"Lago Cardoso, 25 Venda Nova 91678327 Gonçalves / SC",67892719,20,SC,925,86,2013-03-11 21:41:55+00:00,0.02,141250.58,230607.85,89357.27,4792.90,50,5,Enviada
532,Heloísa,Almeida,lorena15@example.net,PF,2021-07-13 14:56:00 UTC,054.897.126-94,2005-07-01,"Lago Cardoso, 25 Venda Nova 91678327 Gonçalves / SC",67892719,20,SC,694,47,2015-09-30 08:08:24+00:00,0.01,9563.20,11449.02,1885.82,9658.83,1,3,Em análise
532,Heloísa,Almeida,lorena15@example.net,PF,2021-07-13 14:56:00 UTC,054.897.126-94,2005-07-01,"Lago Cardoso, 25 Venda Nova 91678327 Gonçalves / SC",67892719,20,SC,1002,98,2019-09-15 23:45:13+00:00,0.01,119433.48,157959.53,38526.05,14237.18,9,2,Validação documentos
647,Augusto,Almeida,henriqueda-rocha@example.com,PF,2018-12-19 13:08:00 UTC,592.631.874-28,1964-01-12,"Recanto de da Conceição, 7 Senhor Dos Passos 18905997 da Costa de Nogueira / PB",01814-432,61,PB,1337,23,2014-07-06 00:41:42+00:00,0.02,80642.27,161191.34,80549.07,2162.66,95,0,Enviada
647,Augusto,Almeida,henriqueda-rocha@example.com,PF,2018-12-19 13:08:00 UTC,592.631.874-28,1964-01-12,"Recanto de da Conceição, 7 Senhor Dos Passos 18905997 da Costa de Nogueira / PB",01814-432,61,PB,1729,2,2010-09-23 16:39:54+00:00,0.01,88228.67,126716.15,38487.48,1550.75,117,2,Em análise
647,Augusto,Almeida,henriqueda-rocha@example.com,PF,2018-12-19 13:08:00 UTC,592.631.874-28,1964-01-12,"Recanto de da Conceição, 7 Senhor Dos Passos 18905997 da Costa de Nogueira / PB",01814-432,61,PB,462,39,2014-02-01 03:41:21+00:00,0.01,112475.00,197900.88,85425.88,4778.52,29,5,Em análise
647,Augusto,Almeida,henriqueda-rocha@example.com,PF,2018-12-19 13:08:00 UTC,592.631.874-28,1964-01-12,"Recanto de da Conceição, 7 Senhor Dos Passos 18905997 da Costa de Nogueira / PB",01814-432,61,PB,1384,85,2020-10-10 12:35:52+00:00,0.01,132774.82,229180.05,96405.23,3067.23,67,6,Em análise
647,Augusto,Almeida,henriqueda-rocha@example.com,PF,2018-12-19 13:08:00 UTC,592.631.874-28,1964-01-12,"Recanto de da Conceição, 7 Senhor Dos Passos 18905997 da Costa de Nogueira / PB",01814-432,61,PB,1075,64,2011-10-03 05:49:21+00:00,0.01,28527.40,41765.89,13238.49,651.27,68,3,Validação documentos
832,Luigi,Almeida,bryanviana@example.com,PF,2012-12-25 15:27:00 UTC,257.369.184-55,1983-02-09,"Colônia Ribeiro, 85 Santo André 30119-374 da Paz Verde / PA",93983938,42,PA,1445,97,2021-01-05 01:58:46+00:00,0.01,117153.43,148156.89,31003.46,4480.58,31,6,Aprovada
832,Luigi,Almeida,bryanviana@example.com,PF,2012-12-25 15:27:00 UTC,257.369.184-55,1983-02-09,"Colônia Ribeiro, 85 Santo André 30119-374 da Paz Verde / PA",93983938,42,PA,320,14,2012-08-14 04:04:28+00:00,0.02,83896.07,130573.16,46677.09,2324.01,78,5,Em análise
856,Nicole,Almeida,guilhermesales@example.com,PF,2015-06-24 15:02:00 UTC,259.406.318-51,1961-10-24,"Setor Ana Laura Moura, 65 Mangabeiras 00902-688 Aragão Alegre / PR",39587-897,64,PR,724,96,2014-03-07 09:18:05+00:00,0.01,57382.28,90788.13,33405.85,1448.89,56,3,Enviada
856,Nicole,Almeida,guilhermesales@example.com,PF,2015-06-24 15:02:00 UTC,259.406.318-51,1961-10-24,"Setor Ana Laura Moura, 65 Mangabeiras 00902-688 Aragão Alegre / PR",39587-897,64,PR,633,50,2022-03-09 18:28:51+00:00,0.02,18163.39,32862.38,14698.99,439.27,91,5,Aprovada
856,Nicole,Almeida,guilhermesales@example.com,PF,2015-06-24 15:02:00 UTC,259.406.318-51,1961-10-24,"Setor Ana Laura Moura, 65 Mangabeiras 00902-688 Aragão Alegre / PR",39587-897,64,PR,1405,84,2011-09-05 04:50:26+00:00,0.02,64049.71,85282.05,21232.34,2064.34,47,5,Aprovada
856,Nicole,Almeida,guilhermesales@example.com,PF,2015-06-24 15:02:00 UTC,259.406.318-51,1961-10-24,"Setor Ana Laura Moura, 65 Mangabeiras 00902-688 Aragão Alegre / PR",39587-897,64,PR,1585,68,2020-10-12 00:32:46+00:00,0.02,109688.63,175685.25,65996.62,5088.67,29,3,Em análise
883,Sabrina,Almeida,maria-cecilia82@example.org,PF,2015-09-05 16:18:00 UTC,389.047.162-50,1998-07-07,Conjunto Aragão Serrano 88509069 Gomes / PB,26119727,27,PB,370,64,2020-07-26 15:26:19+00:00,0.01,77630.22,131066.34,53436.12,1880.00,64,0,Enviada
883,Sabrina,Almeida,maria-cecilia82@example.org,PF,2015-09-05 16:18:00 UTC,389.047.162-50,1998-07-07,Conjunto Aragão Serrano 88509069 Gomes / PB,26119727,27,PB,264,38,2018-11-06 13:26:33+00:00,0.01,39658.66,51024.31,11365.65,1439.59,33,0,Aprovada
915,Yago,Almeida,ana-sophia34@example.org,PF,2018-12-25 12:03:00 UTC,452.018.697-85,1971-12-30,"Pátio Ana Julia Martins, 57 Comiteco 50652-848 da Cruz do Norte / MA",03756332,54,MA,301,72,2014-02-17 22:43:51+00:00,0.02,44531.83,57906.49,13374.66,1689.15,41,4,Enviada
915,Yago,Almeida,ana-sophia34@example.org,PF,2018-12-25 12:03:00 UTC,452.018.697-85,1971-12-30,"Pátio Ana Julia Martins, 57 Comiteco 50652-848 da Cruz do Norte / MA",03756332,54,MA,1396,12,2020-03-31 22:56:27+00:00,0.02,67743.15,131033.88,63290.73,2071.64,68,1,Validação documentos
4,Lara,Aragão,joao-lucascosta@example.com,PF,2017-04-06 12:28:00 UTC,096.482.537-65,1986-05-01,"Estação Cauã Santos, 20 Vila Mantiqueira 34579-230 da Cruz / MT",19720-769,39,MT,863,77,2018-07-18 16:48:03+00:00,0.01,31531.84,51599.21,20067.37,649.08,87,3,Enviada
4,Lara,Aragão,joao-lucascosta@example.com,PF,2017-04-06 12:28:00 UTC,096.482.537-65,1986-05-01,"Estação Cauã Santos, 20 Vila Mantiqueira 34579-230 da Cruz / MT",19720-769,39,MT,1230,75,2011-11-25 18:35:38+00:00,0.01,118180.54,223198.55,105018.01,2428.77,67,4,Aprovada
4,Lara,Aragão,joao-lucascosta@example.com,PF,2017-04-06 12:28:00 UTC,096.482.537-65,1986-05-01,"Estação Cauã Santos, 20 Vila Mantiqueira 34579-230 da Cruz / MT",19720-769,39,MT,696,80,2012-12-21 00:22:05+00:00,0.02,195223.64,248227.20,53003.56,12302.92,19,1,Aprovada
7,Matheus,Aragão,barbosajuan@example.net,PF,2018-09-12 13:08:00 UTC,859.406.321-06,1985-11-13,"Estação de da Rocha, 59 Aeroporto 24555159 Barbosa / GO",29456824,40,GO,1283,51,2019-04-28 21:12:55+00:00,0.01,115084.66,190093.65,75008.99,2907.46,57,2,Enviada
7,Matheus,Aragão,barbosajuan@example.net,PF,2018-09-12 13:08:00 UTC,859.406.321-06,1985-11-13,"Estação de da Rocha, 59 Aeroporto 24555159 Barbosa / GO",29456824,40,GO,1988,14,2022-04-05 10:57:41+00:00,0.02,82768.58,115375.51,32606.93,4597.20,24,4,Em análise
7,Matheus,Aragão,barbosajuan@example.net,PF,2018-09-12 13:08:00 UTC,859.406.321-06,1985-11-13,"Estação de da Rocha, 59 Aeroporto 24555159 Barbosa / GO",29456824,40,GO,1748,54,2013-09-23 09:38:22+00:00,0.02,28240.99,41620.86,13379.87,947.36,44,6,Validação documentos
177,Diogo,Aragão,bfreitas@example.org,PF,2022-10-15 16:31:00 UTC,470.693.521-07,1986-11-20,"Ladeira de Azevedo, 2 Eymard 34582863 Silva / AP",50246702,39,AP,1885,79,2012-05-27 15:00:47+00:00,0.02,91789.70,166042.12,74252.42,2236.18,81,1,Em análise
177,Diogo,Aragão,bfreitas@example.org,PF,2022-10-15 16:31:00 UTC,470.693.521-07,1986-11-20,"Ladeira de Azevedo, 2 Eymard 34582863 Silva / AP",50246702,39,AP,909,76,2016-12-24 09:40:10+00:00,0.02,35356.98,61462.35,26105.37,1027.61,62,6,Validação documentos
208,João Gabriel,Aragão,cunhamarcos-vinicius@example.com,PF,2013-05-12 13:48:00 UTC,963.085.247-00,1987-10-01,"Campo de Teixeira, 93 Biquinhas 77899-799 Duarte de Cavalcanti / PI",90069673,38,PI,1028,87,2020-02-06 07:39:40+00:00,0.01,192003.04,238886.79,46883.75,13325.61,16,0,Enviada
208,João Gabriel,Aragão,cunhamarcos-vinicius@example.com,PF,2013-05-12 13:48:00 UTC,963.085.247-00,1987-10-01,"Campo de Teixeira, 93 Biquinhas 77899-799 Duarte de Cavalcanti / PI",90069673,38,PI,1321,49,2021-04-19 23:12:43+00:00,0.01,33511.77,48519.58,15007.81,846.89,59,2,Aprovada
264,Gustavo Henrique,Aragão,joao-vitorfernandes@example.net,PF,2020-03-19 14:13:00 UTC,375.210.948-32,1958-03-04,Passarela de Carvalho Teixeira Dias 85975-530 da Rocha / MT,38755-229,67,MT,1020,53,2010-08-07 03:50:13+00:00,0.01,100570.21,186753.92,86183.71,1765.71,101,2,Enviada
264,Gustavo Henrique,Aragão,joao-vitorfernandes@example.net,PF,2020-03-19 14:13:00 UTC,375.210.948-32,1958-03-04,Passarela de Carvalho Teixeira Dias 85975-530 da Rocha / MT,38755-229,67,MT,62,60,2012-06-28 10:33:35+00:00,0.02,140136.89,184848.44,44711.55,12033.42,13,6,Enviada
